cohere	k o ʊ h ɪ ɹ
literatus	l ɪ t ə ɹ ɑː t ə s
blip	b l ɪ p
acalycinous	e ɪ k ə l ɪ s n̩ ə s
immunotyping	ɪ m j uː n o ʊ t a ɪ p ɪ ŋ
urethral	j ʊ ɹ iː θ ɹ ə l
rematch	ɹ iː m æ t ʃ
herpetology	h ɜː p ɪ t ɒ l ə d͡ʒ i
acquiesce	æ k w i ɛ s
kylices	k a ɪ l ɪ s i z
silicon	s ɪ l ɪ k ə n
method	m ɛ θ ə d
astern	ə s t ɝ n
growls	ɡ ɹ a ʊ l z
randomness	ɹ æ n d ə m n ə s
laird	l ɛ ə ɹ d
beseech	b ɪ s iː t͡ʃ
england	ɪ ŋ l ə n d
margarita	m ɑ ɹ ɡ ə ɹ i t ə
deans	d iː n z
rue	ɹ uː
absolvent	ə b s ɑ l v n̩ t
covenant	k ʌ v n ə n t
tearful	t ɪ ɹ f ʊ l
tamagotchi	t ɑ m ə ɡ o ʊ t ʃ i
bardolator	b ɑ ɹ d ɑ l ə t ɚ
chine	t ʃ a ɪ n
fresher	f ɹ ɛ ʃ ɚ
frisbee	f ɹ ɪ z b i
hawaii	h ə w ɑ j i
cama	k ɑː m ə
anomalously	ə n ɑ m ə l ə s l i
laser	l e ɪ z ɚ
beer	b i ɚ
firhill	f ɪ ɹ h ɪ l
scramble	s k ɹ æ m b l̩
potlatch	p ɑ t l æ t ʃ
viola	v ɪ o ʊ l ə
steal	s t iː l
gallant	ɡ ə l ɑ n t
downwards	d a ʊ n w ɚ d z
antidote	æ n t ə d o t
adytum	a d ə t ə m
bosket	b ɒ s k ɪ t
algiers	æ l d ʒ ɪ ɹ z
hon	h ʌ n
sundial	s ʌ n d a ɪ ə l
maori	m a ʊ ɹ i
scylla	s ɪ l ə
acalyptrate	e ɪ k ə l ɪ p t ɹ e ɪ t
norville	n ɔː r v ə ɫ
gather	ɡ æ ð ɚ
hypnos	h ɪ p n o ʊ s
guenon	ɡ ə n o ʊ n
foehn	f e ɪ n
bunnies	b ʌ n i z
amorous	æ m ə ɹ ə s
aliveness	ə l a ɪ v n ə s
absent	æ b s n̩ t
formic	f ɔː ɹ m ɪ k
elevenses	ə l ɛ v ə n z ə z
hypothesis	h ɪ p ɒ θ ɪ s ɪ s
graupel	ɡ ɹ a ʊ p ə l
deduction	d ɪ d ʌ k ʃ ə n
deface	d iː f e ɪ s
shambolically	ʃ æ m b ɑ l ɪ k l i
stealthy	s t ɛ l θ i
cafe	k æ f e ɪ
buckler	b ʌ k l ɚ
daybed	d e ɪ b ɛ d
bes	b iː z
implied	ɪ m p l a ɪ d
descending	d ɪ s ɛ n d ɪ ŋ
huh	h ə
vlog	v iː l ɑ ɡ
samhain	s a ʊ w ɛ n
titling	t a ɪ t l̩ ɪ ŋ
his	h ɪ z
surroundings	s ə ɹ a ʊ n d ɪ ŋ z
aerobic	ɛ ɹ o ʊ b ɪ k
imprisoned	ɪ m p ɹ ɪ z ə n d
leech	l iː t ʃ
prone	p ɹ o ʊ n
absorbingly	æ b s ɔ ɹ b ɪ ŋ l i
fondant	f ɒ n d ə n t
episematic	ɛ p ɪ s ɪ m æ t ɪ k
humongous	h j uː m ɒ ŋ ɡ ə s
foolings	f uː l ɪ ŋ z
lace	l e ɪ s
span	s p æ n
sotho	s o ʊ t o ʊ
understudy	ʌ n d ɚ s t ʌ d i
motherland	m ʌ ð ɚ l æ n d
borg	b ɔː ɹ ɡ
vertigo	v ɝ t ɪ ɡ o ʊ
estradiol	ɛ s t ɹ ə d a ɪ ɔ l
sleeps	s l iː p s
wynn	w ɪ n
relaxation	ɹ ɪ l æ k s e ɪ ʃ ə n
induct	ɪ n d ʌ k t
stared	s t ɛ ɹ d
iceberg	a ɪ s b ɝ ɡ
paradisiac	p æ ɹ ə d ɪ z i æ k
manti	m æ n t a ɪ
diphtheria	d ɪ p θ ɪ ɹ i ə
baryon	b ɛ ə ɹ i ɒ n
netherdutch	n ɛ ð ɚ d ʌ t͡ʃ
remdesivir	ɹ ɛ m d iː z ɪ v ɪ ə ɹ
thede	θ iː d
biotite	b a ɪ ə t a ɪ t
div	d ɪ v
mimeo	m ɪ m ɪ ə ʊ
stubbs	s t ʌ b z
saginaw	s æ ɡ ɪ n ɔː
froth	f ɹ ɔ θ
zing	z ɪ ŋ
moskva	m ɒ s k v ə
dodger	d ɑ d ʒ ə ɹ
aggression	ə ɡ ɹ ɛ ʃ ə n
captcha	k æ p t͡ʃ ə
realty	ɹ i l̩ t i
vagus	v e ɪ ɡ ə s
hamfat	h a m f a t
favonian	f ə v ə ʊ n ɪ ə n
straitly	s t ɹ e ɪ t l i
gif	ɡ ɪ f
abies	e ɪ b i i z
chuvash	t͡ʃ ʊ v ɑː ʃ
ambulance	æ m b j ə l ə n s
spills	s p ɪ l z
dishevelled	d ɪ ʃ ɛ v ə l d
holdall	h o ʊ l d ɔː l
liked	l a ɪ k t
tafsir	t ɑː f s ɪ ə r
demagogue	d ɛ m ə ɡ ɑ ɡ
approached	ə p ɹ o ʊ t ʃ t
absorbedness	ə b z ɔ ɹ b ɪ d n ə s
turning	t ɜ ɹ n ɪ ŋ
costello	k ɑ s t ɛ l o ʊ
michael	m a ɪ k ə l
karstic	k ɑ ɹ s t ɪ k
twitter	t w ɪ t ɚ
paraguay	p æ ɹ ə ɡ w e ɪ
dunsel	d ʌ n s ə l
carr	k ɑ ɹ
we'll	w ə l
schools	s k uː l z
cornelius	k ɔ ɹ n i l i ə s
yalta	j ɑː l t ə
appled	æ p ə l d
aptonym	æ p t ə n ɪ m
decrepitness	d ɪ k ɹ ɛ p ɪ t n ə s
posings	p o ʊ z ɪ ŋ z
coolidge	k u l ɪ d ʒ
purpureal	p ɝ p j ʊ ɹ i ə l
smoke	s m o ʊ k
skylight	s k a ɪ l a ɪ t
megalomania	m ɛ ɡ ə l o ʊ m e ɪ n j ə
gunite	ɡ ʌ n a ɪ t
undie	ʌ n d a ɪ̯
nought	n ɔː t
avoirdupois	æ v ɚ d ə p ɔ ɪ z
personae	p ɜː ɹ s ə ʊ n i
tolerator	t ɒ l ə ɹ e ɪ t ə ɹ
damper	d æ m p ɚ
saith	s e ɪ ə θ
opium	o ʊ p i ə m
bows	b o ʊ z
rhoda	ɹ o ʊ d ə
isobathic	a ɪ s ə b æ θ ɪ k
expectedly	ɪ k s p ɛ k t ɪ d l i
impurity	ɪ m p j ɝ ɪ t i
imprimatur	ɪ m p r ɪ m ɑ t ʊ ɹ
ambsace	e i m z e i s
amoy	ɑ m ɔ ɪ
vag	v æ ɡ
moulin	m uː l a n
stallion	s t æ l j ə n
incessant	ɪ n s ɛ s ə n t
distressing	d ɪ s t ɹ ɛ s ɪ ŋ
abdullah	ɑ b d ʊ l ɑ
malachite	m æ l ə k a ɪ t
barrage	b ə ɹ ɑː ʒ
proteus	p ɹ o ʊ t i ə s
lunch	l ʌ n ʃ
grog	ɡ ɹ ɑ ɡ
whitsun	ʍ ɪ t s ə n
tushker	t ʌ ʃ k ə ɹ
cosmos	k ɔ z m o ʊ z
pustie	p ʌ s t i
cheques	t ʃ ɛ k s
dubbed	d ʌ b d
windy	w ɪ n d i
shoehorn	ʃ uː h ɔ ɹ n
crumbed	k ɹ ʌ m d
doxorubicin	d ɒ k s ə ʊ ɹ uː b ɪ s ɪ n
candidate	k æ n ɪ d e ɪ t
codlet	k ɒ d l ə t
static	s t æ t ɪ k
bizbabble	b ɪ z b æ b ə l
roadster	ɹ ə ʊ d s t ə ɹ
eeyore	iː j ɔː ɹ
hobble	h ɒ b ə l
myronic	m a ɪ ɹ ɒ n ɪ k
marble	m ɑ ɹ b ə l
aphrodisiac	æ f ɹ o ʊ d i z i æ k
pushbike	p ʊ ʃ b a ɪ k
strata	s t ɹ e ɪ t ə
dweomer	d w iː m ə ɹ
flange	f l æ n d ʒ
low	l a ʊ
atyrau	ɑ t ɪ ɹ a ʊ
nerdspeak	n ɝː d s p iː k
aboideaux	ɑ b w ɑ d o ʊ
virile	v ɪ ɹ a ɪ l
salvation	s æ l v e ɪ ʃ ə n
pung	p ʌ ŋ
existing	ɪ ɡ z ɪ s t ɪ ŋ
veteran	v ɛ t ɹ ə n
cooch	k uː t ʃ
reeden	ɹ iː d ə n
ceylon	s i l ɑ n
daub	d ɑ b
christina	k ɹ ɪ s t iː n ə
hagiographer	h e ɪ d ʒ i ɑ ɡ ɹ ə f ə ɹ
newly	n u l i
fingerprint	f ɪ ŋ ɡ ɚ p ɹ ɪ n t
scents	s ɛ n t s
ponytail	p o ʊ n i t e ɪ l
overreactor	o ʊ v ə ɹ ɹ i æ k t ɚ
quantum	k w ɑ n t ə m
obfuscate	ɑː b f ʌ s k e ɪ t
firewall	f a ɪ ə ɹ w ɑ l
cracking	k ɹ æ k ɪ ŋ
aussie	ɑ z i
gloriouser	ɡ l ɔː ɹ ɪ ə s ə ɹ
remediless	ɹ ɛ m ə d i l ɪ s
romsey	ɹ ɒ m z i
wherefore	ʍ e ə ɹ f ɔː ɹ
chimley	t ʃ ɪ m l i
aspirate	æ s p ə ɹ e ɪ t
teosinte	t iː o ʊ s ɪ n t e ɪ
perscopate	p ɜː s k ə p e ɪ t
boffin	b ɑ f ɪ n
epizootic	ɛ p ɪ z o ʊ ɒ t ɪ k
sonnets	s ɒ n ɪ t s
episiotomy	ə p iː z iː ɒ t ə m iː
bahrain	b ɑː ɹ e ɪ n
telish	t ɛ l ɪ ʃ
kowtow	k a ʊ t a ʊ
likings	l a ɪ k ɪ ŋ z
representations	ɹ ɛ p ɹ ə z ɛ n t e ɪ ʃ ə n z
klingon	k l i ŋ ɑ n
doyen	d ɔ ɪ ə n
cart	k ɑ ɹ t
alienans	e ɪ l i ə n æ n z
overtake	o ʊ v ɚ t e ɪ k
plugging	p l ʌ ɡ ɪ ŋ
herder	h ɝː d ɚ
responsion	ɹ ɪ s p ɒ n ʃ ə n
showy	ʃ ə ʊ i
gunn	ɡ ʌ n
abundancy	ə b ʌ n d n̩ s i
lily	l ɪ l i
zolian	z ə ʊ l ɪ ə n
fascism	f æ ʃ ɪ z ə m
residual	ɹ ɪ z ɪ d ʒ ə l
aptness	æ p t n ə s
macilent	m a s ɪ l ə n t
private	p ɹ a ɪ v ɪ t
guaranine	ɡ w ɑː ɹ ə n iː n
dells	d ɛ l z
abaft	ə b æ f t
edifice	ɛ d ɪ f ɪ s
launched	l ɔː n t͡ʃ t
callithump	k æ l ɪ θ ʌ m p
t'othersider	t ʌ ð ə ɹ s a ɪ d ə ɹ
clarissa	k l ə ɹ ɪ s ə
tumultuary	t ə m ʌ l t ʃ ɚ i
refection	ɹ ɪ f ɛ k ʃ ə n
diel	d i ə l
xenocytology	z ɛ n ə s a ɪ t ɑ l ə d͡ʒ i
tarmac	t ɑː ɹ m æ k
elliptical	ə l ɪ p t ɪ k ə l
deckle	d ɛ k ə l
vendress	v ɛ n d ɹ ɪ s
pei	p iː iː a ɪ
quattuordecillion	k w ɒ t j u ɔː ɹ d ə s ɪ l i ə n
beantown	b i n t a ʊ n
vizard	v ɪ z ə d
egress	iː ɡ ɹ ɛ s
content	k ɑ n t ɛ n t
tegular	t ɛ ɡ j ʊ l ə ɹ
pauper	p ɑ p ɚ
donald	d ɑ n ə l d
posthumous	p ɒ s t ʃ ʊ m ə s
arrhizal	ə ɹ a ɪ z ə l
hiccups	h ɪ k ə p s
discotheque	d ɪ s k o ʊ t ɛ k
waiting	w e ɪ t ɪ ŋ
stroy	s t ɹ ɔ ɪ
pinioned	p ɪ n j ə n d
squalane	s k w ɑː l e ɪ n
transcript	t ɹ æ n s k ɹ ɪ p t
intriguing	ɪ n t ɹ iː ɡ ɪ ŋ
trippy	t ɹ ɪ p i
ensuring	ɪ n ʃ ʊ ɹ ɪ ŋ
laciniated	l ə s ɪ n i e ɪ t ɪ d
arundel	æ ɹ ə n d ə l
detour	d iː t ɔː ɹ
yer	j ɛ ɹ
godwit	ɡ ɒ d w ɪ t
pabulum	p æ b j ʊ l ə m
inchastity	ɪ n t ʃ æ s t ɪ t i
we'd	w iː d
vigour	v ɪ ɡ ɚ
xi	z a ɪ
hangxiety	h æ ŋ ɡ z a ɪ ə t i
individuality	ɪ n d ɪ v ɪ d͡ʒ u æ l ɪ t i
craquelure	k ɹ æ k ə l j ʊ ə
seemer	s iː m ə ɹ
participatory	p ɑː ɹ t ɪ s ɪ p e ɪ t ə ɹ i
eyesore	a ɪ s o ʊ ɹ
beechmast	b i t ʃ m æ s t
extendable	ɛ k s t ɛ n d ə b l̩
sweepstakes	s w i p s t e ɪ k s
agrief	ə ɡ ɹ iː f
concord	k ɒ ŋ k ɔ ɹ d
hornswoggle	h ɔ ɹ n s w ɑ ɡ ə l
marred	m ɑ ɹ d
damsel	d æ m z ə l
incompatible	ɪ ŋ k ə m p æ t ɪ b ə l
tsardom	z ɑː ɹ d ə m
adolescence	æ d ə l ɛ s ə n s
yogi	j o ʊ ɡ i
headsail	h ɛ d s e ɪ l
cloudy	k ɫ a ʊ d i
levitate	l ɛ v ɪ t e ɪ t
gigabyte	d ʒ ɪ ɡ ə b a ɪ t
pandeism	p æ n d i ɪ z ə m
together	t ə ɡ ɛ ð ɚ
drying	d ɹ a ɪ ɪ ŋ
griefer	ɡ ɹ i f ɚ
darkly	d ɑ ɹ k l i
moronic	m ɔː ɹ ɑ n ɪ k
brethren	b ɹ ɛ ð ɹ ə n
sonorous	s o ʊ n ə ɹ ə s
figs	f ɪ ɡ z
ruin	ɹ u ɪ n
torschlusspanik	t ɔ ɹ ʃ l ʊ s p æ n ɪ k
merogamy	m ɪ ɹ ɒ ɡ ə m i
wack	w æ k
order	ɔ ɹ d ɚ
geosphere	d͡ʒ iː ə s f ɪ ə ɹ
impersonal	ɪ m p ɝ s ə n ə l
junction	d ʒ ʌ ŋ k ʃ ə n
plumbago	p l ə m b e ɪ ɡ o ʊ
telarly	t iː l ə ɹ l i
sheba	ʃ iː b ə
abasia	ə b e ɪ z i ə
clumsiness	k l ʌ m z i n ə s
cohort	k o ʊ̯ h ɔ ɹ t
adposition	æ d p ə z ɪ ʃ ə n
liaison	l a ɪ ə s ə n
would	w ʊ d
median	m iː d i ə n
biota	b a ɪ ə ʊ t ə
prebilabial	p ɹ iː b a ɪ l e ɪ b i ə l
ails	e ɪ l z
fuzzing	f ʌ z ɪ ŋ
phocian	f ə ʊ ʃ ə n
manifest	m æ n ə f ɛ s t
hedonism	h iː d ə n ɪ z ə m
foisted	f ɔ ɪ s t ɪ d
wits	w ɪ t s
detail	d ɪ t e ɪ l
klobuchar	k l o ʊ b ʊ t ʃ ə r
trove	t ɹ o ʊ v
odium	ə ʊ d i ə m
architect	ɑ ɹ k ɪ t ɛ k t
ginnan	ɡ ə n ɑ n
legion	l iː d ʒ ə n
arhythmical	e ɪ ɹ ɪ ð m ɪ k ə l
insert	ɪ n s ɝ t
confidant	k ɑ n f ɪ d ɑ n t
perfectly	p ɝ f ɪ k t l i
ovum	o ʊ v ə m
crisped	k ɹ ɪ s p t
mock	m ɑ k
hryvnia	h ɹ ɪ v n ɪ ə
fattening	f æ t ə n ɪ ŋ
aright	ə ɹ a ɪ t
dipstick	d ɪ p s t ɪ k
gleaning	ɡ l iː n ɪ ŋ
sog	s ɒ ɡ
graced	ɡ ɹ e ɪ s t
countryside	k ʌ n t ɹ i s a ɪ d
biddies	b ɪ d i z
sachet	s a ʃ e ɪ
gribenes	ɡ ɹ ɪ b ə n ə s
frugality	f ɹ uː ɡ æ l ə t i
revisionist	ɹ ɪ v ɪ ʒ ə n ɪ s t
ramiers	ɹ ɑː m ɪ e ɪ z
coven	k ʌ v ə n
ratatouille	ɹ æ t ə t uː i
cuckold	k ʌ k o ʊ l d
impecunious	ɪ m p ə k j uː n i ə s
checks	t ʃ ɛ k s
gloop	ɡ l uː p
important	ɪ m p ɔ ɹ t ə n t
intestine	ɪ n t ɛ s t ɪ n
reech	ɹ iː t͡ʃ
werebear	w ɛ ɹ b ɛ ɹ
deep	d iː p
u	u
theriomorphic	θ ɪ ə ɹ i ə m ɔ ɹ f ɪ k
embus	ɛ m b ʌ s
trunnion	t ɹ ʌ n j ə n
beltings	b ɛ l t ɪ ŋ z
fireplace	f a ɪ ɹ p l e ɪ s
onomatope	ɑ n ə m ə t o ʊ p
centromere	s ɛ n t ɹ ə m i ɚ
holocaust	h o ʊ l ə k ɑ s t
overture	o ʊ v ə ɹ t ʃ ə ɹ
oval	o ʊ v ə l
calque	k æ l k
arboretum	ɑː ɹ b ə ɹ iː t ə m
colonialism	k ə l o ʊ n i ə l ɪ z ə m
musaceous	m j uː s e ɪ ʃ ə s
dune	d uː n
flaccid	f l æ s ɪ d
asclepius	ə s k l iː p i ə s
sigil	s ɪ d ʒ ɪ l
tapa	t ɑː p ə
arrays	ə ɹ e ɪ z
acuity	ə k j uː ɪ t i
marquis	m ɑ ɹ k i
lethologica	l i θ ə l ɑ d ʒ ə k ə
rainmaker	ɹ e ɪ n m e ɪ k ɚ
equivalate	ɪ k w ɪ v ə l e ɪ t
whos	h uː z
postilion	p ə s t ɪ l j ə n
incel	ɪ n s ɛ l
activate	æ k t ɪ v e ɪ t
feis	f ɛ ʃ
clampings	k l æ m p ɪ ŋ z
stimulus	s t ɪ m j ə l ə s
permille	p ə ɹ m ɪ l
hickory	h ɪ k ə ɹ iː
aphid	e ɪ f ɪ d
kent	k ɛ n t
miscarriage	m ɪ s k æ ɹ ə d ʒ
superfetation	s uː p ə f ə t e ɪ ʃ ə n
horrorsome	h ɔ ɹ ɚ s ə m
hewings	h j uː ɪ ŋ z
coffa	k ɔ f ə
frame	f ɹ e ɪ m
ipsilateral	ɪ p s ɪ l æ t ə ɹ ə l
deasil	d ɛ s ə l
simferopol	s ɪ m f ə ɹ ɒ p ə l
nippy	n ɪ p i
garbage	ɡ ɑ ɹ b ɪ d͡ʒ
anticodon	æ n t i k ə ʊ d ɒ n
cheek	t ʃ iː k
injury	ɪ n d ʒ ɹ i
alumni	ə l ʌ m n a ɪ
abyssolith	ə b ɪ s ə l ɪ θ
buffings	b ʌ f ɪ ŋ z
bantustan	b æ n t u s t æ n
telekinesis	t ɛ l ə k ɪ n iː s ɪ s
groan	ɡ ɹ o ʊ n
chalupa	t ʃ ə l uː p ə
niggerfaggot	n ɪ ɡ ə ɹ f æ ɡ ə t
trichobezoar	t ɹ ɪ k ə b iː z ɔ ɹ
cryptology	k ɹ ɪ p t ɑ l ə d ʒ i
imburse	ɪ m b ɚ s
absorbedly	æ b s ɔ ɹ b ɪ d l i
flummery	f l ʌ m ə ɹ i
antilogy	æ n t ɪ l ə d͡ʒ i
okra	o ʊ k ɹ ə
pander	p æ n d ɚ
patina	p æ t ɪ n ə
masjid	m ə s d ʒ ɪ d
sooner	s u n ɚ
satisfaction	s æ t ɪ s f æ k ʃ ə n
acquaintance	ʌ k w e ɪ n t ə n s
abnegator	æ b n i ɡ e ɪ t ɚ
jaunce	d͡ʒ ɔː n s
pities	p ɪ t i z
renovate	ɹ e n ə v e ɪ t
savour	s e ɪ v ə ɹ
wynd	w a ɪ n d
caress	k ə ɹ ɛ s
shipwright	ʃ ɪ p ɹ a ɪ t
archy	ɑ ɹ t ʃ i
chamorro	t ʃ ə m ɔ ɹ o ʊ
template	t ɛ m p l ɪ t
feijoa	f e ɪ ʒ o ʊ ə
consanguineous	k ɑ n s æ ŋ ɡ w ɪ n i ə s
violet	v a ɪ ə l ə t
phenoplast	f i n ə p l æ s t
exuviate	ɛ k s uː v ɪ e ɪ t
molybdenum	m ə l ɪ b d ɪ n ə m
phasings	f e ɪ z ɪ ŋ z
decibel	d ɛ s ɪ b ə l
maintenance	m e ɪ n t ə n ə n s
etc	ɛ t s ɛ t ə ɹ ə
imported	ɪ m p ɔ ɹ t ɪ d
sincerely	s ɪ n s ɪ ɹ l i
dovetail	d ʌ v t e ɪ l
kady	k e ɪ d i
qatar	k æ t ɑ ɹ
able	e ɪ b ə l
smiling	s m a ɪ l ɪ ŋ
hitchings	h ɪ t ʃ ɪ ŋ z
timelessness	t a ɪ m l ɪ s n ɪ s
hooligan	h uː l ɪ ɡ ə n
adverbative	æ d v ɝ b ə t ɪ v
wastes	w e ɪ s t s
feminine	f ɛ m ɪ n ɪ n
bile	b a ɪ l
dromedary	d ɹ ɑ m ə d ɛ ɹ i
synestia	s ɪ n ɛ s t ɪ ə
gamergate	ɡ æ m ə ɹ ɡ e ɪ t
presley	p ɹ ɛ z l i
worm	w ɝ m
pedobaptism	p ɛ d o ʊ b æ p t ɪ z ə m
tha	ð aː
saganaki	s æ ɡ ə n ɑ k i
rage	ɹ e ɪ d ʒ
fetiales	f e ɪ t i ɑ l e ɪ s
huxley	h ʌ k s l i
clothesline	k l o ʊ ð z l a ɪ n
exes	ɛ k s ɪ z
affordable	ə f ɔ ɹ d ə b ə l
elsewhen	ɛ l s ʍ ɛ n
terribler	t ɛ ɹ ɪ b ə l ə ɹ
taxes	t æ k s ɪ z
silently	s a ɪ l ə n t l i
todger	t ɑ d ʒ ɚ
bedouin	b ɛ d w ɪ n
abarticular	æ b ɑ ɹ t ɪ k j ə l ə
distinctly	d ɪ s t ɪ ŋ k t l i
trashy	t ɹ æ ʃ i
sight	s a ɪ t
third	θ ɝ d
woolwear	w ʊ l w ɛ ɹ
atompunk	æ t ə m p ʌ ŋ k
strumpet	s t ɹ ʌ m p ɪ t
malaysians	m ə l e ɪ z i ə n z
kimmy	k ɪ m i
rozzer	ɹ ɒ z ə ɹ
glenealy	ɡ l ɛ n iː l i
abashment	ə b æ ʃ m ə n t
whatwg	w ɒ t w ɪ ɡ
biliary	b ɪ l ɪ ə ɹ i
truths	t ɹ u ð z
jujutsu	d ʒ uː d ʒ ʊ t s uː
veracious	v ɛ ɹ e ɪ ʃ ə s
sensual	s ɛ n ʃ u ə l
calamari	k æ l ə m ɑː ɹ i
enters	ɛ n t ɚ z
moroni	m ə ɹ o ʊ n a ɪ
fanzine	f æ n z iː n
efface	ə f e ɪ s
millionth	m ɪ l j ə n θ
usaid	j uː e s e ɪ d
bistro	b iː s t ɹ o ʊ
allamakee	æ l ə m ə k i
dissatisfied	d ɪ s s æ t ɪ s f a ɪ d
hittite	h ɪ t a ɪ t
hilarity	h ɪ l æ ɹ ɪ t i
southwest	s a ʊ θ w ɛ s t
encroachment	ɪ ŋ k ɹ o ʊ t͡ʃ m ə n t
piles	p a ɪ l z
ocelot	ɑː s ə l ɑː t
paralinguistic	p æ ɹ ə l ɪ ŋ ɡ w ɪ s t ɪ k
mergui	m ɚ ɡ w i
dudinka	d uː d ɪ n k ə
auricle	ɒ ɹ ə k ə l
acalculiac	e ɪ k æ l k j u l ɪ ə k
telencephalon	t ɛ l ə n s ɛ f ə l ə n
cawl	k a ʊ l
tivoli	t ɪ v ə l i
thou	ð o ʊ
japheth	d ʒ e ɪ f ɛ θ
parishioner	p ə ɹ ɪ ʃ ə n ə ɹ
ravey	ɹ e ɪ v i
conformity	k ə n f ɔ ɹ m ɪ t i
beggings	b ɛ ɡ ɪ ŋ z
lustful	l ʌ s t f ə l
unmannerly	ʌ n m æ n ɚ l i
occupations	ɑ k j ə p e ɪ ʃ ə n z
abortin	ə b ɔ ɹ t n̩
capetonian	k e ɪ p t ə ʊ n i ə n
homicide	h ɑ m ə s a ɪ d
roofs	ɹ uː f s
erinys	ɪ ɹ ɪ n ɪ s
zelensky	z ɪ l ɛ n s k i
force	f ɔ ɹ s
pterosaur	t ɛ ɹ ə s ɔ ɹ
annual	æ n j u ə l
fuss	f ʌ s
puppet	p ʌ p ɪ t
mouthes	m a ʊ ð z
anastasia	æ n ə s t e ɪ ʃ i ə
phthalic	f θ æ l ɪ k
si	s a ɪ
alameda	æ l ə m iː d ə
logorrhea	l ɔ ɡ ə ɹ i ə
assert	ə s ɝ t
amorously	æ m ə ɹ ə s l i
rhapsody	ɹ a p s ə d i
formal	f ɔ ɹ m ə l
u.s.s.r.	j u ɛ s ɛ s ɑ ɹ
jittery	d ʒ ɪ t ə ɹ i
googol	ɡ u ɡ ə l
tibet	t ə b e t
randy	ɹ æ n d i
ameba	ə m iː b ə
alongside	ə l ɔ ŋ s a ɪ d
oppugnation	ɒ p ʌ ɡ n e ɪ ʃ ə n
miniaturized	m ɪ n ɪ t ʃ ə ɹ ʌ ɪ z d
blandish	b l æ n d ɪ ʃ
ambiversion	æ m b ə v ɚ ʃ ə n
coprecipitation	k o ʊ p ɹ ɪ s ɪ p ɪ t e ɪ ʃ ə n
stenographer	s t ə n ɑ ɡ ɹ ə f ə ɹ
basis	b e ɪ s ɪ s
centillion	s ɛ n t ɪ l i ə n
hoist	h ɔ ɪ s t
abstractionism	æ b s t ɹ æ k ʃ n̩ ɪ z m̩
peel	p iː l
nikkei	n ɪ k e ɪ
galvanic	ɡ æ l v æ n ɪ k
abbreviator	ə b ɹ i v i e ɪ t ə ɹ
creaking	k ɹ iː k ɪ ŋ
archibald	ɑː ɹ t ʃ ɪ b ɔː l d
shucks	ʃ ʌ k s
galoshes	ɡ ə l ɒ ʃ ɪ z
palm	p ɑ l m
tailed	t e ɪ l d
excessive	ɪ k s ɛ s ɪ v
aghighi	æ k iː k iː
ayu	ɑː j uː
misbehaviour	m ɪ s b ə h e ɪ v j ɚ
folded	f o ʊ l d ɪ d
zenithal	z i n ɪ θ ə l
tolerate	t ɑ l ə ɹ e ɪ t
rash	ɹ æ ʃ
suspicions	s ə s p ɪ ʃ ə n z
darjeeling	d ɑ ɹ d͡ʒ iː l ɪ ŋ
martin	m ɑ ɹ t ɪ n
shtup	ʃ t ʌ p
bliaut	b l iː o ʊ
ambushed	æ m b ʊ ʃ t
squitter	s k w ɪ t ɚ
conservative	k ə n s ɝ v ə t ɪ v
underaction	ʌ n d ə ɹ æ k ʃ ə n
interface	ɪ n t ɚ f e ɪ s
narwhal	n ɑ ɹ w ə l
bossy	b ɔ s i
gabble	ɡ æ b ə l
snazztastic	s n æ z t æ s t ɪ k
magellanic	m ə d ʒ ɛ l ə n ɪ k
suppressed	s ə p ɹ ɛ s t
tarragon	t æ ɹ ə ɡ ɑ n
rejected	ɹ ɪ d ʒ ɛ k t ɪ d
cenesthesia	s i n ɪ s θ i ʒ i ə
ideologue	ɪ d i ə l ɑ ɡ
nation	n e ɪ ʃ ə n
bangladesh	b ɑː ŋ ɡ l ə d ɛ ʃ
judging	d͡ʒ ʌ d͡ʒ ɪ ŋ
italianization	ɪ t æ l j ə n ə z e ɪ ʃ ə n
chron	k ɹ ɒ n
sputter	s p ʌ t ɚ
magnificent	m æ ɡ n ɪ f ə s ə n t
elginist	ɛ l ɡ ɪ n ɪ s t
antonomasia	æ n t ə n ə m e ɪ ʒ ə
caillou	k a ɪ j u
cases	k e ɪ s ɪ z
obi	o ʊ b i
mnemonic	n ə m ɑː n ɪ k
aswirl	ə s w ɜː ɹ l
characteristics	k ɛ ɹ ə k t ə ɹ ɪ s t ɪ k s
payola	p e ɪ o ʊ l ə
stabbing	s t æ b ɪ ŋ
xanthopsydracia	z æ n θ ɒ p s a ɪ d ɹ e ɪ ʃ i ə
sequel	s iː k w ə l
louvre	l uː v ə ɹ
sinhalese	s ɪ n ə l iː z
yiffy	j ɪ f i
ulster	ʌ l s t ə
flagged	f l æ ɡ d
consignee	k ɒ n s a ɪ n iː
cabré	k ɑː b ɹ e ɪ
newbs	n j uː b z
blonde	b l ɑ n d
calypso	k ə l ɪ p s o ʊ
fetal	f i t l̩
meed	m iː d
exhaust	ɪ ɡ z ɔː s t
pilferage	p ɪ l f ə ɹ ɪ d͡ʒ
theologian	θ i ə l o ʊ d ʒ ə n
declared	d ɪ k l ɛ ɹ d
gaiety	ɡ e ɪ ɪ t i
swithun	s w ɪ ð ə n
fruit	f ɹ u t
