lauré	l ɔ ʁ e
mitigeriez	m i t i ʒ ə ʁ j e
frappe	f ʁ a p
détournent	d e t u ʁ n
fantastiquement	f ɑ t a s t i k m ɑ
saule	s o l
sacrions	s a k ʁ i j ɔ
détournâmes	d e t u ʁ n ɑ m
crénelage	k ʁ ɛ n l a ʒ
débiliterai	d e b i l i t ʁ e
rhône	ʁ o n
ressentirai	ʁ ə s ɑ t i ʁ e
cavalier	k a v a l j e
arawakienne	a ʁ a w a k j ɛ n
mégajoule	m e ɡ a ʒ u l
famélique	f a m e l i k
dépoudrer	d e p u d ʁ e
louangeasses	l w ɑ ʒ a s
bénissais	b e n i s ɛ
toutes	t ʊ t
exerce	ɛ ɡ z ɛ ʁ s
élusif	e l y z i f
équipollente	e k i p ɔ l ɑ t
amiantacée	a m j ɑ t a s e
zéolite	z e ɔ l i t
parvenir	p a ʁ v ə n i ʁ
sacrent	s a k ʁ
interdire	ɛ t ɛ ʁ d i ʁ
accélérateur	a k s e l e ʁ a t œ ʁ
croustillons	k ʁ u s t i j ɔ
allésée	a l e z e
plaisanterie	p l ɛ z ɑ t ʁ i
labourais	l a b u ʁ ɛ
prospérer	p ʁ ɔ s p e ʁ e
lourd	l u ʁ
iodures	j ɔ d y ʁ
moucharder	m u ʃ a ʁ d e
jouxtasse	ʒ u k s t a s
obscurcirai	ɔ p s k y ʁ s i ʁ e
engourdirait	ɑ ɡ u ʁ d i ʁ ɛ
connoissance	k ɔ n ɛ s ɑ s
vivote	v i v ɔ t
durant	d y ʁ ɑ
stigma	s t i ɡ m a
lutteuse	l y t ø z
margrave	m a ʁ ɡ ʁ a v
déjeûnai	d e ʒ ø n e
castiller	k a s t i j e
schématisai	ʃ e m a t i z e
agoniserons	a ɡ ɔ n i z ʁ ɔ
subsannation	s y p s a n a s j ɔ
faena	f a e n a
aztèque	a z t ɛ k
thanatologue	t a n a t ɔ l ɔ ɡ
hutter	y t e
infirmière	ɛ f i ʁ m j ɛ ʁ
zébreau	z e b ʁ o
abus	a b y
ortie	ɔ ʁ t i
alourdît	a l u ʁ d i
fleuve	f l œ v
affoles	a f ɔ l
balkaniseraient	b a l k a n i z ʁ ɛ
surplombâtes	s y ʁ p l ɔ b ɑ t
maté	m a t e
intransitive	ɛ t ʁ ɑ z i t i v
syntoniseur	s ɛ t ɔ n i z œ ʁ
emplirez	ɑ p l i ʁ e
qualitatif	k a l i t a t i f
dentale	d ɑ t a l
sahraoui	s a ʁ a w i
cosinusoïdale	k o s i n y z ɔ i d a l
tentas	t ɑ t a
débobiner	d e b ɔ b i n e
torpillai	t ɔ ʁ p i j e
postillonnas	p ɔ s t i j ɔ n ɑ
acidulèrent	a s i d y l ɛ ʁ
monument	m ɔ n y m ɑ
réioniserait	ʁ e j ɔ n i z ʁ ɛ
intentions	ɛ t ɑ t j ɔ
dessus	d e s y r
socialiserait	s ɔ s j a l i z ʁ ɛ
alunissais	a l y n i s ɛ
surfaçais	s y ʁ f a s ɛ
scaphoïde	s k a f ɔ i d
beuglerions	b ø ɡ l ə ʁ j ɔ
syracuse	s i ʁ a k y z
bousculerions	b u s k y l ə ʁ j ɔ
glandouiller	ɡ l ɑ d u j e
friandises	f ʁ i j ɑ d i z
tomatons	t ɔ m a t ɔ
droguet	d ʁ ɔ ɡ ɛ
négociant	n e ɡ ɔ s j ɑ
vénérer	v e n e ʁ e
majuscule	m a ʒ y s k y l
légalisâmes	l e ɡ a l i z ɑ m
emmaillotter	ɑ m a j ɔ t e
bêtasse	b ɛ t a s
schématises	ʃ e m a t i z
abréagisses	a b ʁ e a ʒ i s
pœnale	p e n a l
tinter	t ɛ t e
scripteur	s k ʁ i p t œ ʁ
vautrerez	v o t ʁ ə ʁ e
boucanant	b u k a n ɑ
ambiançassions	ɑ b j ɑ s a s j ɔ
sponsorisassions	s p ɔ s ɔ ʁ i z a s j ɔ
convoquait	k ɔ v ɔ k ɛ
embouchure	ɑ b u ʃ y ʁ
irrévocable	i ʁ e v ɔ k a b l
fronce	f ʁ ɔ s
margeâmes	m a ʁ ʒ ɑ m
translatassent	t ʁ ɑ s l a t a s
acquittassent	a k i t a s
nigauderie	n i ɡ o d ʁ i
recouvres	ʁ ə k u v ʁ
goumier	ɡ u m j e
radoucîtes	ʁ a d u s i t
évinçant	e v ɛ s ɑ
consens	k ɔ s ɑ
assument	a s y m
resserreras	ʁ ə s ɛ ʁ ə ʁ ɑ
instant	ɛ s t ɑ
lichénique	l i k e n i k
anser	ɑ s e
trapézoïde	t ʁ a p e z ɔ i d
marquer	m a ʁ k e
étourdis	e t u ʁ d i
plomber	p l ɔ b e
imploserai	ɛ p l o z ʁ e
goujaterie	ɡ u ʒ a t ʁ i
érigerez	e ʁ i ʒ ʁ e
singhalais	s ɛ ɡ a l ɛ
dépisté	d e p i s t e
encenseraient	ɑ s ɑ s ʁ ɛ
sermonnerais	s ɛ ʁ m ɔ n ʁ ɛ
remaniât	ʁ ə m a n j ɑ
interviewer	ɛ t ɛ ʁ v j u v œ ʁ
obligatoirement	ɔ b l i ɡ a t w a ʁ m ɑ
bascules	b a s k y l
quelqu'une	k ɛ l k ‿ y n
sermonnerons	s ɛ ʁ m ɔ n ʁ ɔ
surutilisèrent	s y ʁ y t i l i z ɛ ʁ
supplice	s y p l i s
démontrer	d e m ɔ t ʁ e
verbiage	v ɛ ʁ b j a ʒ
charriâtes	ʃ a ʁ j ɑ t
surutilisions	s y ʁ y t i l i z j ɔ
détinssent	d e t ɛ s
activasse	a k t i v a s
hoplite	ɔ p l i t
raccordassions	ʁ a k ɔ ʁ d a s j ɔ
pavait	p a v ɛ
enchéris	ɑ ʃ e ʁ i
patoiserions	p a t w a z ə ʁ j ɔ
areligieuse	a ʁ ə l i ʒ j ø z
abyssin	a b i s ɛ
cagnotte	k a ɲ ɔ t
juntes	ʒ œ t
trottât	t ʁ ɔ t ɑ
prosopopée	p ʁ o z ɔ p ɔ p e
sarajevo	s a ʁ a j e v o
ninive	n i n i v
renommât	ʁ ə n ɔ m ɑ
exerçâmes	ɛ ɡ z ɛ ʁ s ɑ m
aérer	a e ʁ e
disciplinaire	d i s i p l i n ɛ ʁ
montrer	m ɔ t ʁ e
tremblotât	t ʁ ɑ b l ɔ t ɑ
devant	d ə v ɑ
vietnamien	v j ɛ t n a m j ɛ
catastrophiquement	k a t a s t ʁ ɔ f i k m ɑ
enzo	ɛ n z o
étrennes	e t ʁ ɛ n
atoll	a t ɔ l
glaise	ɡ l ɛ z
ampleur	ɑ p l œ ʁ
redormirent	ʁ ə d ɔ ʁ m i ʁ
chananéenne	k a n a n e ɛ n
piézoélectrique	p j e z o e l ɛ k t ʁ i k
vont	v ɔ
saccarine	s a k a ʁ i n
besognât	b ə z ɔ ɲ ɑ
paysagèrent	p ɛ i z a ʒ ɛ ʁ
millionnairement	m i j j ɔ n ɛ ʁ m ɑ
lançaient	l ɑ s ɛ
furoncle	f y ʁ ɔ k l
effriteraient	e f ʁ i t ʁ ɛ
chnek	ʃ n ɛ k
nanoseconde	n a n ɔ s ə ɡ ɔ d
herbe	ɛ ʁ b
accidentellement	a k s i d ɑ t ɛ l m ɑ
clignent	k l i ɲ
émoustillassiez	e m u s t i j a s j e
woofing	w u f i ŋ
émoustillez	e m u s t i j e
mondain	m ɔ d ɛ
bâtonnet	b ɑ t ɔ n ɛ
höldérienne	œ l d e ʁ j ɛ n
taggerions	t a ɡ ə ʁ j ɔ
personnages	p ɛ ʁ s ɔ n a ʒ
vélasquézien	v e l a s k e z j ɛ
penné	p ɛ n e
tannassent	t a n a s
gueules	ɡ œ l
prout	p ʁ u t
redormiront	ʁ ə d ɔ ʁ m i ʁ ɔ
maternalisas	m a t ɛ ʁ n a l i z ɑ
randomisasses	ʁ ɑ d ɔ m i z a s
gamahucher	ɡ a m a y ʃ e
serriez	s ɛ ʁ j e
défolies	d e f ɔ l i
enrageai	ɑ ʁ a ʒ e
chuinter	ʃ ɥ ɛ t e
jessica	ʒ ɛ s i k a
lynx	l ɛ k s
ri	ʁ i
hesse	ɛ s
recompte	ʁ ə k ɔ t
débrasaient	d e b ʁ a z ɛ
fustigeâmes	f y s t i ʒ ɑ m
équilibrer	e k i l i b ʁ e
surplombassent	s y ʁ p l ɔ b a s
pointillisme	p w ɛ t i j i s m
réitérément	ʁ e i t e ʁ e m ɑ
consentisses	k ɔ s ɑ t i s
confinera	k ɔ f i n ʁ a
dépolluante	d e p ɔ l ɥ ɑ t
endetter	ɑ d ɛ t e
verrouillable	v ɛ ʁ u j a b l
innovation	i n n ɔ v a s j ɔ
incessantes	ɛ s e s ɑ t
audace	o d a s
n'es	n ‿ ɛ
troupe	t ʁ u p
exportées	ɛ k s p ɔ ʁ t e
galet	ɡ a l ɛ
connaissance	k ɔ n ɛ s ɑ s
vraquiers	v ʁ a k j e
conceptualisé	k ɔ s ɛ p t ɥ a l i z e
ciblèrent	s i b l ɛ ʁ
submergerai	s y b m ɛ ʁ ʒ ə ʁ e
abjuration	a b ʒ y ʁ a s j ɔ
souffrir	s u f ʁ i ʁ
filtras	f i l t ʁ ɑ
gaze	ɡ ɑ z
flinguiez	f l ɛ ɡ j e
réinstallerai	ʁ e ɛ s t a l ʁ e
slavisassiez	s l a v i z a s j e
électricités	e l ɛ k t ʁ i s i t e
agrégateur	a ɡ ʁ e ɡ a t œ ʁ
drachait	d ʁ a ʃ ɛ
isomorphisme	i z ɔ m ɔ ʁ f i s m
poisser	p w a s e
broussaille	b ʁ u s a j
accosterez	a k ɔ s t ə ʁ e
ratisbonne	ʁ a t i s b ɔ n
monégasques	m ɔ n e ɡ a s k
attendrirai	a t ɑ d ʁ i ʁ e
tomata	t ɔ m a t a
mystification	m i s t i f i k a s j ɔ
déglueriez	d e ɡ l y ʁ j e
surfaçant	s y ʁ f a s ɑ
indéterminables	ɛ d e t ɛ ʁ m i n a b l
cesser	s e s e
paysageront	p ɛ i z a ʒ ʁ ɔ
pôle	p o l
rafler	ʁ a f l e
angoissent	ɑ ɡ w a s
géophysicien	ʒ e o f i z i s j ɛ
interphone	ɛ t ɛ ʁ f ɔ n
vingtièmement	v ɛ t j ɛ m m ɑ
polariserait	p ɔ l a ʁ i z ʁ ɛ
aduler	a d y l e
réformais	ʁ e f ɔ ʁ m ɛ
puits	p ɥ i
repatrias	ʁ ə p a t ʁ i j ɑ
ulnaires	y l n ɛ ʁ
jusqu'aux	ʒ y s k ‿ o
sternébrée	s t ɛ ʁ n e b ʁ e
békée	b e k e
setier	s ə t j e
grimacerais	ɡ ʁ i m a s ʁ ɛ
eulalie	ø l a l i
faillissait	f a j i s ɛ
gladiatrice	ɡ l a d j a t ʁ i s
dualiser	d ɥ a l i z e
gélifié	ʒ e l i f j e
malvacées	m a l v a s e
fléchiraient	f l e ʃ i ʁ ɛ
barbouiller	b a ʁ b u j e
terminaux	t ɛ ʁ m i n o
résolutive	ʁ e z ɔ l y t i v
pavaneras	p a v a n ʁ ɑ
balzaciens	b a l z a s j ɛ
aquariums	a k w a ʁ j ɔ m
tire	t i ʁ
transport	t ʁ ɑ s p ɔ ʁ
tir	t i ʁ
nébuliser	n e b y l i z e
tous	t u
morainique	m ɔ ʁ ɛ n i k
provisoire	p ʁ ɔ v i z w a ʁ
rougail	ʁ u ɡ a j
téraampère	t e ʁ a ɑ p ɛ ʁ
peluche	p ə l y ʃ
pérou	p e ʁ u
as	ɑ
dragster	d ʁ a ɡ s t œ ʁ
débrasez	d e b ʁ a z e
tapirent	t a p i ʁ
expier	e k s p j e
boulanger	b u l ɑ ʒ e
luxerons	l y k s ə ʁ ɔ
présupposasse	p ʁ e s y p o z a s
triaperturée	t ʁ i j a p ɛ ʁ t y ʁ e
croustillerait	k ʁ u s t i j ʁ ɛ
déneigeraient	d e n ɛ ʒ ʁ ɛ
panorama	p a n ɔ ʁ a m a
pestant	p ɛ s t ɑ
ressembler	ʁ ə s ɑ b l e
détourneraient	d e t u ʁ n ə ʁ ɛ
antidater	ɑ t i d a t e
récompense	ʁ e k ɔ p ɑ s
torpillent	t ɔ ʁ p i j
alcoolo	a l k ɔ l o
rosse	ʁ ɔ s
savon	s a v ɔ
piégeriez	p j ɛ ʒ ə ʁ j e
crucifixion	k ʁ y s i f i k s j ɔ
blanchiment	b l ɑ ʃ i m ɑ
quelqu'un	k ɛ l k ‿ œ
cuits	k ɥ i
multinomiale	m y l t i n ɔ m j a l
retrousseriez	ʁ ə t ʁ u s ə ʁ j e
substantivas	s y p s t ɑ t i v ɑ
fagne	f a ɲ
marquage	m a ʁ k a ʒ
mormon	m ɔ ʁ m ɔ
geôlier	ʒ o l j e
sombrai	s ɔ b ʁ e
bardache	b a ʁ d a ʃ
ériflerais	e ʁ i f l ə ʁ ɛ
livres	l i v ʁ
braquasses	b ʁ a k a s
détiendras	d e t j ɛ d ʁ ɑ
dévêtez	d e v ɛ t e
enseignes	ɑ s ɛ ɲ
arpenteur	a ʁ p ɑ t œ ʁ
besogner	b ə z ɔ ɲ e
détirèrent	d e t i ʁ ɛ ʁ
hafézien	a f e z j ɛ
engraissasse	ɑ ɡ ʁ e s a s
ébaubîmes	e b o b i m
évrard	e v ʁ a ʁ
pollinisant	p ɔ l i n i z ɑ
stockeront	s t ɔ k ʁ ɔ
ressentait	ʁ ə s ɑ t ɛ
bleuirait	b l œ i ʁ ɛ
muraille	m y ʁ ɑ j
affixassions	a f i k s a s j ɔ
cacahuète	k a k a ɥ ɛ t
moussé	m u s e
abrasâtes	a b ʁ a z ɑ t
agonises	a ɡ ɔ n i z
gravissons	ɡ ʁ a v i s ɔ
apozème	a p o z ɛ m
prévisualisassent	p ʁ e v i z ɥ a l i z a s
cabines	k a b i n
pendre	p ɑ d ʁ
translateriez	t ʁ ɑ s l a t ə ʁ j e
dandiner	d ɑ d i n e
adossai	a d ɔ s e
reluqué	ʁ ə l y k e
marian	m a ʁ j ɑ
attaquer	a t a k e
aversifs	a v ɛ ʁ s i f
translataient	t ʁ ɑ s l a t ɛ
anoblirent	a n ɔ b l i ʁ
momifiera	m ɔ m i f i ʁ a
handball	ɑ d b a l
décaféiné	d e k a f e i n e
jurant	ʒ y ʁ ɑ
éraflant	e ʁ a f l ɑ
délogez	d e l ɔ ʒ e
chausson	ʃ o s ɔ
pointèrent	p w ɛ t ɛ ʁ
cruel	k ʁ y ɛ l
jalousasse	ʒ a l u z a s
engrosser	ɑ ɡ ʁ o s e
ballotter	b a l ɔ t e
apulienne	a p y l j ɛ n
match	m a t ʃ
étrave	e t ʁ a v
beuglasse	b œ ɡ l a s
photoélectrochimique	f ɔ t o e l ɛ k t ʁ o ʃ i m i k
podophylleuse	p ɔ d ɔ f i l ø z
adénoïde	a d e n ɔ i d
subtendre	s y p t ɑ d ʁ
potimarron	p ɔ t i m a ʁ ɔ
rame	ʁ a m
méfiances	m e f j ɑ s
céladon	s e l a d ɔ
reversât	ʁ ə v ɛ ʁ s ɑ
salivâmes	s a l i v ɑ m
photo	f o t o
dédoubles	d e d u b l
inaugurerait	i n ɔ ɡ y ʁ ə ʁ ɛ
aimer	ɛ m e
monobovine	m ɔ n o b ɔ v i n
langouste	l ɑ ɡ u s t
euros	ø ʁ o
achaler	a ʃ a l e
resservait	ʁ ə s ɛ ʁ v ɛ
éculons	e k y l ɔ
tuer	t ɥ e
mais	m ɛ
remaniant	ʁ ə m a n j ɑ
optimisera	ɔ p t i m i z ʁ a
dégradation	d e ɡ ʁ a d a s j ɔ
igname	i ɲ a m
inspecter	ɛ s p ɛ k t e
baliveras	b a l i v ʁ ɑ
désaimions	d e z ɛ m j ɔ
plurilinguisme	p l y ʁ i l ɛ ɡ ɥ i s m
enfoirasse	ɑ f w a ʁ a s
professionnalisera	p ʁ ɔ f ɛ s j ɔ n a l i z ʁ a
intelligente	ɛ t e l i ʒ ɑ t
molassique	m ɔ l a s i k
sellerie	s ɛ l ʁ i
triade	t ʁ i j a d
périssodactyle	p e ʁ i s ɔ d a k t i l
remaniassiez	ʁ ə m a n j a s j e
aisive	ɛ z i v
blâmas	b l a m a
ambrais	ɑ b ʁ ɛ
univers	y n i v ɛ ʁ
tanne	t a n
bateleur	b a t l œ ʁ
patoisât	p a t w a z ɑ
colloquer	k ɔ l ɔ k e
ornement	ɔ ʁ n ə m ɑ
libres	l i b ʁ
vil	v i l
poa	p ɔ a
yffiniacaise	i f i n j a k ɛ z
biocapteur	b j ɔ k a p t œ ʁ
sautiller	s o t i j e
combien	k ɔ b j ɛ
purez	p y ʁ e
carets	k a ʁ ɛ
essayer	e s ɛ j e
surplombez	s y ʁ p l ɔ b e
comprendre	k ɔ p ʁ ɑ d ʁ
ouzbek	u z b ɛ k
habituerez	a b i t y ʁ e
bic	b i k
pétillé	p e t i j e
croassassiez	k ʁ ɔ a s a s j e
tabassai	t a b a s e
combatif	k ɔ b a t i f
vagabondassent	v a ɡ a b ɔ d a s
butinant	b y t i n ɑ
duplexerions	d y p l ɛ k s ə ʁ j ɔ
fournis	f u ʁ n i
premièrement	p ʁ ə m j ɛ ʁ m ɑ
abonné	a b ɔ n e
ressens	ʁ ə s ɑ
kâfir	k ɑ f i ʁ
calligraphier	k a l i ɡ ʁ a f j e
louf	l u f
voler	v ɔ l e
tanças	t ɑ s ɑ
dessécher	d e s e ʃ e
vlan	v l ɑ
rôtir	ʁ o t i ʁ
trêve	t ʁ ɛ v
cancane	k ɑ k a n
baudelairien	b o d l ɛ ʁ j ɛ
dépresser	d e p ʁ ɛ s e
entremêlerions	ɑ t ʁ ə m ɛ l ə ʁ j ɔ
dépurerais	d e p y ʁ ə ʁ ɛ
rabâcher	ʁ a b a ʃ e
cumulâtes	k y m y l ɑ t
abominerait	a b ɔ m i n ʁ ɛ
abrogeraient	a b ʁ ɔ ʒ ʁ ɛ
recors	ʁ ə k ɔ ʁ
raflait	ʁ a f l ɛ
jérémy	ʒ e ʁ e m i
muserions	m y z ə ʁ j ɔ
barrette	b a ʁ ɛ t
détirerions	d e t i ʁ ə ʁ j ɔ
abonnirez	a b ɔ n i ʁ e
excuser	ɛ k s k y z e
cuivrasses	k ɥ i v ʁ a s
kayakeront	k a j a k ʁ ɔ
hallier	a l j e
prosome	p ʁ o z ɔ m
départes	d e p a ʁ t
ch	s e a ʃ
tige	t i ʒ
burine	b y ʁ i n
foehner	f ø n e
repenserai	ʁ ə p ɑ s ʁ e
sanction	s ɑ k s j ɔ
soumission	s u m i s j ɔ
hibou	i b u
soupa	s u p a
étoilé	e t w a l e
braconnions	b ʁ a k ɔ n j ɔ
anille	a n i j
seraient	s ə ʁ ɛ
acclamait	a k l a m ɛ
culminant	k y l m i n ɑ
versatilité	v ɛ ʁ s a t i l i t e
écoperons	e k ɔ p ʁ ɔ
lézard	l e z a ʁ
colombe	k ɔ l ɔ b
confirmai	k ɔ f i ʁ m e
aphasie	a f a z i
jdid	d͡ʒ d i d
sodium	s ɔ d j ɔ m
ravigoterions	ʁ a v i ɡ ɔ t ə ʁ j ɔ
charrierait	ʃ a ʁ i ʁ ɛ
rêvasser	ʁ ɛ v a s e
halva	a l v a
concurrençât	k ɔ k y ʁ ɑ s ɑ
antiquisante	ɑ t i k i z ɑ t
méconnaître	m e k ɔ n ɛ t ʁ
pinâmes	p i n ɑ m
cordonnier	k ɔ ʁ d ɔ n j e
jumelles	ʒ y m ɛ l
adoucirait	a d u s i ʁ ɛ
surpoids	s y ʁ p w a
bréhaigne	b ʁ e ɛ ɲ
imprévision	ɛ p ʁ e v i z j ɔ
désambiguïser	d e z ɑ b i ɡ ɥ i z e
pignocher	p i ɲ ɔ ʃ e
bouffée	b u f e
dénatureront	d e n a t y ʁ ə ʁ ɔ
aiguillon	ɛ ɡ ɥ i j ɔ
épicéas	e p i s e ɑ
intuber	ɛ t y b e
vitrerez	v i t ʁ ə ʁ e
maternalisai	m a t ɛ ʁ n a l i z e
passif	p a s i f
arcboutant	a ʁ k b u t ɑ
détournas	d e t u ʁ n ɑ
hélés	e l e
supportable	s y p ɔ ʁ t a b l
bêcheuse	b ɛ ʃ ø z
orque	ɔ ʁ k
cellier	s e l j e
venise	v ə n i z
scrutâtes	s k ʁ y t ɑ t
ergotâtes	ɛ ʁ ɡ ɔ t ɑ t
ressortons	ʁ ə s ɔ ʁ t ɔ
militant	m i l i t ɑ
croustilleriez	k ʁ u s t i j ə ʁ j e
recréation	ʁ ə k ʁ e a s j ɔ
paverai	p a v ʁ e
postillonnes	p ɔ s t i j ɔ n
déchausseront	d e ʃ o s ʁ ɔ
chinoiserais	ʃ i n w a z ʁ ɛ
aromale	a ʁ ɔ m a l
gouverne	ɡ u v ɛ ʁ n
barbudienne	b a ʁ b y d j ɛ n
créent	k ʁ e
aranéeuse	a ʁ a n e ø z
archiphonème	a ʁ ʃ i f ɔ n ɛ m
palestinien	p a l ɛ s t i n j ɛ
concurrençais	k ɔ k y ʁ ɑ s ɛ
consécution	k ɔ s e k y s j ɔ
sifflement	s i f l ə m ɑ
ridez	ʁ i d e
varech	v a ʁ ɛ k
ravissez	ʁ a v i s e
acculerons	a k y l ʁ ɔ
choix	ʃ w a
lustrale	l y s t ʁ a l
sévirai	s e v i ʁ e
joutâmes	ʒ u t ɑ m
zoé	z ɔ e
tues	t y
éraflent	e ʁ a f l
rufian	ʁ y f j ɑ
étamassions	e t a m a s j ɔ
rigolos	ʁ i ɡ ɔ l o
brimerions	b ʁ i m ə ʁ j ɔ
lévesque	l e v ɛ k
téléverser	t e l e v ɛ ʁ s e
cognitif	k ɔ n i t i f
tituber	t i t y b e
seconderai	s ə ɡ ɔ d ʁ e
vernissez	v ɛ ʁ n i s e
croustillât	k ʁ u s t i j ɑ
cuissot	k ɥ i s o
forjugeâmes	f ɔ ʁ ʒ y ʒ ɑ m
youpi	j u p i
popotin	p ɔ p ɔ t ɛ
freudienne	f ʁ ø d j ɛ n
vibe	v a i b
misanthropie	m i z ɑ t ʁ ɔ p i
rejouait	ʁ ə ʒ w ɛ
slang	s l a ŋ ɡ
mastoïdienne	m a s t ɔ i d j ɛ n
etc.	ɛ t ʃ e t e ʁ a
estropiasse	ɛ s t ʁ ɔ p j a s
stratagèmes	s t ʁ a t a ʒ ɛ m
recouvreront	ʁ ə k u v ʁ ə ʁ ɔ
faiblis	f e b l i
impudent	ɛ p y d ɑ
diaclase	d j a k l a z
restaurez	ʁ ɛ s t o ʁ e
farniente	f a ʁ n j ɛ n t e
cracovie	k ʁ a k ɔ v i
troyen	t ʁ w a j ɛ
dénigrais	d e n i ɡ ʁ ɛ
formalisez	f ɔ ʁ m a l i z e
redormisses	ʁ ə d ɔ ʁ m i s
pachyptile	p a k i p t i l
sabbatiserons	s a b a t i z ʁ ɔ
soudard	s u d a ʁ
intransitivité	ɛ t ʁ ɑ z i t i v i t e
astronomes	a s t ʁ ɔ n ɔ m
ahurirent	a y ʁ i ʁ
consentir	k ɔ s ɑ t i ʁ
tard	t a ʁ
exportai	ɛ k s p ɔ ʁ t e
intervenir	ɛ t ɛ ʁ v ə n i ʁ
maternalisaient	m a t ɛ ʁ n a l i z ɛ
urologue	y ʁ ɔ l ɔ ɡ
parentéraux	p a ʁ ɑ t e ʁ o
tchats	t ʃ a t
affirmerai	a f i ʁ m ə ʁ e
importantissime	ɛ p ɔ ʁ t ɑ t i s i m
sentirai	s ɑ t i ʁ e
divergeassions	d i v ɛ ʁ ʒ a s j ɔ
comtesse	k ɔ t ɛ s
absolutrice	a p s ɔ l y t ʁ i s
limaille	l i m ɑ j
smasherais	s m a ʃ ʁ ɛ
contestâmes	k ɔ t ɛ s t ɑ m
rebouilliraient	ʁ ə b u j i ʁ ɛ
frenchasse	f ʁ ɑ t ʃ a s
hélium	e l j ɔ m
clacs	k l a k
portatif	p ɔ ʁ t a t i f
désunîtes	d e z y n i t
orcades	ɔ ʁ k a d
écrieraient	e k ʁ i ʁ ɛ
vaporisant	v a p ɔ ʁ i z ɑ
crépiter	k ʁ e p i t e
souhaiter	s w e t e
finalité	f i n a l i t e
chipotâtes	ʃ i p ɔ t ɑ t
anachronisme	a n a k ʁ ɔ n i z m
fadaise	f a d ɛ z
sainteté	s ɛ t t e
hélicoïde	e l i k ɔ i d
gougeai	ɡ u ʒ e
horizontalisassions	ɔ ʁ i z ɔ t a l i z a s j ɔ
veuillant	v œ j ɑ
sécrèteriez	s e k ʁ ɛ t ə ʁ j e
scandalisas	s k ɑ d a l i z ɑ
veut	v ø
torero	t ɔ ʁ e ʁ o
cumuleras	k y m y l ʁ ɑ
barzoï	b a ʁ z ɔ j
timbré	t ɛ b ʁ e
climatiquement	k l i m a t i k m ɑ
confiante	k ɔ f j ɑ t
oued	w ɛ d
rebouilles	ʁ ə b u j
coauteur	k ɔ o t œ ʁ
affluer	a f l y e
aprin	a p ʁ ɛ
remanierais	ʁ ə m a n i ʁ ɛ
skeleton	s k e l e t ɔ
bergamotier	b ɛ ʁ ɡ a m ɔ t j e
juridique	ʒ y ʁ i d i k
flattait	f l a t ɛ
hurluberlu	y ʁ l y b ɛ ʁ l y
arbustive	a ʁ b y s t i v
outillage	u t i j a ʒ
tuilèrent	t ɥ i l ɛ ʁ
inaugurera	i n o ɡ y ʁ ə ʁ a
mème	m ɛ m
arrogerions	a ʁ ɔ ʒ ə ʁ j ɔ
rafraichiront	ʁ a f ʁ ɛ ʃ i ʁ ɔ
chinoisiez	ʃ i n w a z j e
bougonnerions	b u ɡ ɔ n ə ʁ j ɔ
déva	d e v a
déterministiquement	d e t ɛ ʁ m i n i s t i k m ɑ
encouble	ɑ k u b l
réutiliserons	ʁ e y t i l i z ʁ ɔ
aménorrhée	a m e n ɔ ʁ e
bye	b a j
persécutassions	p ɛ ʁ s e k y t a s j ɔ
saillie	s a j i
présidiale	p ʁ e z i d j a l
interblocage	ɛ t ɛ ʁ b l ɔ k a ʒ
ensacherait	ɑ s a ʃ ʁ ɛ
bombâtes	b ɔ b ɑ t
surgaussienne	s y ʁ ɡ o s j ɛ n
éplucher	e p l y ʃ e
castristes	k a s t ʁ i s t
reverser	ʁ ə v ɛ ʁ s e
innommé	i n n ɔ m e
surmisé	s y ʁ m i z e
florales	f l ɔ ʁ a l
impalpable	ɛ p a l p a b l
uropygiale	y ʁ ɔ p i ʒ j a l
syndicaux	s ɛ d i k o
accostent	a k ɔ s t
chlorée	k l ɔ ʁ e
redormissions	ʁ ə d ɔ ʁ m i s j ɔ
suffocation	s y f ɔ k a s j ɔ
figeasses	f i ʒ a s
coupable	k u p a b l
montauban	m ɔ t o b ɑ
modem	m ɔ d ɛ m
faibli	f e b l i
tringlais	t ʁ ɛ ɡ l ɛ
butinèrent	b y t i n ɛ ʁ
chipotât	ʃ i p ɔ t ɑ
rediscuteraient	ʁ ə d i s k y t ʁ ɛ
cumula	k y m y l a
indéfinie	ɛ d e f i n i
cotice	k ɔ t i s
bushisme	b u ʃ i z m
borures	b ɔ ʁ y ʁ
encoublait	ɑ k u b l ɛ
juchèrent	ʒ y ʃ ɛ ʁ
ambler	ɑ b l e
rendormit	ʁ ɑ d ɔ ʁ m i
quartz	k w a ʁ t s
zaïrianisons	z a i ʁ j a n i z ɔ
docte	d ɔ k t
multijoueur	m y l t i ʒ w œ ʁ
décisiemens	d e s i s i m ɛ n z
peinturlurâmes	p ɛ t y ʁ l y ʁ ɑ m
dynamisasse	d i n a m i z a s
submergent	s y b m ɛ ʁ ʒ
exceptionnel	ɛ k s ɛ p s j ɔ n ɛ l
provinciale	p ʁ ɔ v ɛ s j a l
confirmasses	k ɔ f i ʁ m a s
vivotasse	v i v ɔ t a s
babiller	b a b i j e
empaillèrent	ɑ p a j ɛ ʁ
automatiseras	o t ɔ m a t i z ʁ ɑ
innocence	i n ɔ s ɑ s
océan	ɔ s e ɑ
dévêtira	d e v ɛ t i ʁ a
oùsque	u s k
